"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 06/12/2020 14:12:47",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave generico","Generico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","025","PRECIO POR LT","12.35","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","026","PRECIO POR LT","11.89","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","027","PRECIO POR LT","12.43","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","028","PRECIO POR LT","11.7","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","029","PRECIO POR LT","10.98","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","030","PRECIO POR LT","11.65","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","031","PRECIO POR KG","20.44","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","032","PRECIO POR KG","21.9","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","033","PRECIO POR KG","21.58","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","034","PRECIO POR KG","20.83","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","035","PRECIO POR KG","22.6","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","036","PRECIO POR KG","22.02","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","037","PRECIO POR KG","22.9","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","038","PRECIO POR KG","21.67","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","039","PRECIO POR KG","20.34","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","040","PRECIO POR KG","21.58","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","041","PRECIO POR KG","20.4","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","042","PRECIO POR LT","10.7","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","043","PRECIO POR LT","11.3","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","044","PRECIO POR KG","22.02","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","045","PRECIO POR LT","11.89","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","046","PRECIO POR LT","12.5","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","047","PRECIO POR KG","23","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","048","PRECIO POR LT","12.5","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","049","PRECIO POR LT","12.5","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","050","PRECIO POR KG","21.58","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","051","PRECIO POR LT","11.65","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","052","PRECIO POR LT","12.5","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","053","PRECIO POR KG","20.37","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","054","PRECIO POR LT","11.15","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","055","PRECIO POR LT","11.25","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","056","PRECIO POR KG","20.78","1","KG",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","057","PRECIO POR LT","10.6","1","LT",""
"2020","10","24/11/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","058","PRECIO POR LT","11.33","1","LT",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","001","PRECIO POR KG","20.87","1","KG",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","002","PRECIO POR LT","11.18","1","LT",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","003","PRECIO POR LT","10.8","1","LT",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","004","PRECIO POR KG","20.84","1","KG",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","005","PRECIO POR LT","11.25","1","LT",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","006","PRECIO POR KG","20.71","1","KG",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","007","PRECIO POR KG","19.75","1","KG",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","008","PRECIO POR LT","12.26","1","LT",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","009","PRECIO POR LT","11.27","1","LT",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","010","PRECIO POR KG","20.71","1","KG",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","011","PRECIO POR KG","22.6","1","KG",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","012","PRECIO POR LT","12.26","1","LT",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","013","PRECIO POR LT","11.51","1","LT",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","014","PRECIO POR KG","20.64","1","KG",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","015","PRECIO POR KG","20.19","1","KG",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","016","PRECIO POR LT","10.9","1","LT",""
"2020","09","23/10/2020 12:00:00 a. m.","01","Área Met. de la Cd. de México","3. Vivienda","3.2. Electricidad y combustibles","3.2.1. Electricidad y combustibles","44 Gas doméstico","144","Gas doméstico LP","017","PRECIO POR LT","11.18","1","LT",""
