"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 06/12/2020 15:42:02",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave generico","Generico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2020","04","18/05/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","777.42","1","CUOTA",""
"2020","04","18/05/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1324.45","1","CUOTA",""
"2020","03","20/04/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","336.91","1","COSTO/",""
"2020","03","20/04/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","777.09","1","CUOTA",""
"2020","03","20/04/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1323.87","1","CUOTA",""
"2020","02","23/03/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","331.67","1","COSTO/",""
"2020","02","23/03/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","765.07","1","CUOTA",""
"2020","02","23/03/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1303.33","1","CUOTA",""
"2020","01","21/02/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","331.08","1","COSTO/",""
"2020","01","21/02/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","763.68","1","CUOTA",""
